Gene,t-statistic,p-value,adjusted_p-value
201498_at,-3.065762553375433,0.0029266029192398,0.0411075878651751
201507_at,3.487927706072032,0.0007801869321881,0.0158229511983226
201525_at,3.7138353428407447,0.000366536919209,0.0091461838418081
201533_at,-3.6643817673818546,0.000436947459875,0.0103690098491975
201536_at,3.6905594660005985,0.0004310187505298,0.0102830736810024
201539_s_at,6.307044132450503,1.3588582074897892e-08,1.8576341986193236e-06
201540_at,6.696734559872017,2.280891299050259e-09,4.00197644226275e-07
201558_at,-2.9776224757380625,0.0038046920401385,0.0489774423630316
201561_s_at,-4.34799379609543,3.846310414472926e-05,0.0015010041149859
201596_x_at,-8.255320766203603,1.891757765157006e-12,1.061153643397438e-09
201599_at,-3.0015743161849984,0.0035392439145867,0.0468876172109011
201629_s_at,-3.1763324521840572,0.0020866615630992,0.0322340212227038
201631_s_at,-4.084500567961029,0.0001022729013378,0.0033317939481144
201648_at,3.7878930744058903,0.0002871552698564,0.0075754530739137
201650_at,-9.977158999891811,2.8884700634788058e-15,9.484531927656709e-12
201662_s_at,-3.2067648654024214,0.0019014026044244,0.030177317830762
201664_at,-5.624047242334688,2.399757548908536e-07,2.1533461845278992e-05
201677_at,3.456462448866374,0.0008620611594955,0.0170144453649599
201681_s_at,-3.9991048516391055,0.0001376240471722,0.0042415997830432
201689_s_at,-4.983631078860435,3.302546008958837e-06,0.0001921426441713
201690_s_at,-7.215772695746891,2.2408413540691747e-10,5.5480742103026036e-08
201691_s_at,-3.01998744616751,0.0034230884340274,0.0457843214738495
201693_s_at,3.4900164256663855,0.0007962307223056,0.0160855930962259
201704_at,-4.556974718762847,1.757990294977729e-05,0.000774175844723
201706_s_at,4.279232007810346,4.997243573197176e-05,0.001846659677306
201707_at,3.272233090600129,0.0015743060914892,0.026347603654383
201711_x_at,-3.3946451664618453,0.0010550497725745,0.0196733674328686
201718_s_at,3.925889117705387,0.0001807480431689,0.0052171096449918
201719_s_at,6.096407835242922,3.2712713496175014e-08,3.961616276278629e-06
201724_s_at,-4.022435410284841,0.0001253825656614,0.0039240164475206
201743_at,3.234403963402933,0.0017439262784082,0.0284896695467527
201761_at,-4.951906225408146,4.209608060721472e-06,0.0002339219362021
201762_s_at,-4.397261615615455,3.2214055289183124e-05,0.0012864261541377
201785_at,5.719281090462314,1.5998136660959321e-07,1.536579651793778e-05
201791_s_at,-3.283942102351437,0.0014958748226267,0.0254253079119692
201802_at,3.9384827877413775,0.000169256595429,0.0049690971224569
201814_at,3.2872764991467016,0.0014806993807401,0.0252250950313713
201818_at,-3.3738618279417416,0.0012778486611669,0.0227249016095638
201828_x_at,3.3736114913586945,0.0011255166851847,0.0205741495455062
201839_s_at,-10.01336817417484,2.6402845305952618e-15,9.484531927656709e-12
201842_s_at,5.923115919358443,6.941813849417084e-08,7.508953301289364e-06
201843_s_at,5.1595895223285835,1.6814665706635042e-06,0.0001079772898965
201849_at,3.027994505163153,0.003269585723646,0.0442088462864106
201865_x_at,3.167763975862945,0.0022414508267482,0.0339770399812457
201885_s_at,5.469996673759058,4.791437021006395e-07,3.8131282549673394e-05
201890_at,-5.973202586918279,5.51640230885882e-08,6.2715302371582185e-06
201893_x_at,3.847307069398688,0.0002497363475679,0.0068280675249781
201911_s_at,-3.846269790089684,0.000234694136672,0.0064643874505099
201920_at,-3.83787706459304,0.0002774997166429,0.0073789095297796
201947_s_at,-3.502601413825463,0.0007408679592588,0.0152389124231603
201952_at,-5.908094884072217,7.793511994523327e-08,8.309226209280541e-06
201961_s_at,3.222684609881154,0.0018114685250665,0.0291146943182214
201963_at,5.359201577384221,8.130125372505062e-07,5.825334318263891e-05
201968_s_at,4.66500320546185,1.2410297860329315e-05,0.0005871309282839
201983_s_at,4.478838430804446,2.3703173741839116e-05,0.0009928154520477
201989_s_at,3.4006416291216817,0.0010571725008543,0.0196800123947676
201990_s_at,3.196691123639901,0.0019724179770787,0.0310262850050048
201999_s_at,-3.527528139032446,0.0006889436389365,0.0145376241538098
202003_s_at,5.033044461035995,2.7147063325501853e-06,0.0001617427839791
202007_at,4.3725004889978,3.513526286917804e-05,0.0013832492270563
202014_at,5.175296820493155,1.742836376338587e-06,0.0001103284743578
202016_at,4.195842312516153,6.734262070219103e-05,0.0023743601536501
202017_at,3.5733317270064706,0.0006029430807795,0.013082162287254
202018_s_at,-4.766813965320827,9.10145667017411e-06,0.0004526958905836
202023_at,-4.145237099858489,8.515774602676475e-05,0.0029103835195006
202043_s_at,-4.048478937002865,0.0001199855865871,0.0037923954977621
202054_s_at,3.731106394568771,0.0003541756427777,0.0088874953243433
202071_at,-5.91834874306897,7.017181077751375e-08,7.553808983359123e-06
202073_at,4.1718308735176715,7.626482098167591e-05,0.0026587378113255
202074_s_at,3.4733845216745007,0.0008317439925709,0.0166073041097303
202075_s_at,3.1633891336508686,0.0021889709112392,0.0334015997370787
202076_at,-3.0435096412330345,0.0031312175859679,0.0431229428109544
202088_at,-5.34307019393835,7.818866665083111e-07,5.675172830555276e-05
202089_s_at,-3.9676620648932825,0.0001559368670568,0.0046766368891345
202107_s_at,-2.9811886205593385,0.0037623922119542,0.0486972361275366
202108_at,4.099650999264092,9.736051284368664e-05,0.0032156388552669
202112_at,5.163717802090193,1.6277634345585583e-06,0.0001054402692217
202156_s_at,3.033482125134242,0.0032271908027924,0.0438752243188678
202157_s_at,5.374940215413937,6.8393837059964e-07,5.097056425442066e-05
202160_at,-3.198660731500501,0.0020999763585001,0.0323161417102613
202187_s_at,4.3237808989465805,4.445874336589991e-05,0.0016848200313305
202189_x_at,-4.798045637048087,6.949452709507258e-06,0.0003572281263674
202193_at,-5.805199613560191,1.1135428968864732e-07,1.1126940076825688e-05
202200_s_at,-4.339897327954516,3.953579940028606e-05,0.0015294726007579
202202_s_at,5.922774539291352,6.901606949016964e-08,7.501878421704635e-06
202207_at,-3.048787448738912,0.0030846180545223,0.0427187968358737
202217_at,3.347056988142076,0.0012944786116346,0.0229109347919422
202220_at,-3.872783924422043,0.0002125090723462,0.0059610721686929
202227_s_at,-3.70667276663275,0.0003875342326446,0.0094999178284061
202229_s_at,3.6314012488758616,0.0004848951631034,0.0111968071703981
202243_s_at,-3.2617127565070065,0.0017349815627144,0.028392612178969
202245_at,3.0283019117621217,0.003266951094854,0.0442088462864106
202246_s_at,-3.392401916623769,0.001094100115673,0.0201819808588935
202260_s_at,4.29337243719159,4.728777590526589e-05,0.0017679756887534
202283_at,4.9556706943146684,3.7194462542729663e-06,0.0002117817481646
202286_s_at,-9.281966774388245,9.708392509588237e-14,1.2725418252420862e-10
202297_s_at,-4.233458495788932,5.989520973426939e-05,0.0021560865393192
202309_at,5.800612661959337,1.1900463976665057e-07,1.1785690612978998e-05
202311_s_at,-3.4601162908025698,0.0008603863939848,0.0169964450506774
202314_at,-3.3367828615345614,0.0012835166121334,0.0227530633796091
202345_s_at,4.949699782066037,3.9631426689986014e-06,0.0002230068386194
202350_s_at,4.17270537155273,8.563746154499263e-05,0.0029222964098117
202357_s_at,-3.6281973486946817,0.0004987878781061,0.0114183986826333
202375_at,-4.17972367349802,7.835081077683222e-05,0.0027068079326203
202376_at,-4.695649477342089,1.102135394777859e-05,0.0005362201528784
202396_at,-3.6812488184067536,0.000417812023647,0.0100649787274891
202404_s_at,-3.0897046506161767,0.0027323468851908,0.0393822028736792
202407_s_at,3.037123632144892,0.0031813349846268,0.0435440340678374
202421_at,-3.8892675612143,0.0002004711257704,0.005705106124575
202439_s_at,4.335361327229765,4.52934583652933e-05,0.0017077396493296
202449_s_at,4.52602442991634,1.9913774601448776e-05,0.000861628426105
202464_s_at,6.379421900747721,1.3199260509215272e-08,1.8268268442661113e-06
202481_at,4.5482171612416,1.9547403918491903e-05,0.0008474217928322
202489_s_at,-6.002013813674226,6.36717181381804e-08,7.023747006302345e-06
202503_s_at,-3.3360915906068227,0.0012725220113099,0.0226663532997767
202525_at,-3.4127028963708925,0.0010046013377433,0.0189638764763462
202539_s_at,-4.7805359801645375,7.381162249605128e-06,0.000376371712604
202540_s_at,-3.629089883583743,0.0005125619521831,0.0116347596583265
202546_at,-4.318315519492862,4.496464192527174e-05,0.0016982154508827
202548_s_at,3.940288779703272,0.0001710548540522,0.0050021198331309
202551_s_at,4.534288200530603,2.1626759331778376e-05,0.0009161769547338
202552_s_at,3.2974523060098764,0.0014486975360653,0.0248201651869528
202567_at,-3.619237002612972,0.0005038602111855,0.0114800788198852
202587_s_at,3.0287595163462746,0.0032617003314318,0.0442088462864106
202596_at,-3.787811598082568,0.000291535699912,0.0076426941189877
202597_at,-3.0924541120368123,0.0027105589820983,0.0392203803883748
202609_at,3.631736949472274,0.0004857262895634,0.0111992008824734
202611_s_at,-2.9725526169385668,0.0038586078640795,0.0494999188458746
202620_s_at,3.1058063166152263,0.0025935008197913,0.0379704196894939
202640_s_at,2.9879438872815673,0.0036819551190149,0.048063858182197
202646_s_at,4.22591443977771,6.089904980731039e-05,0.0021816937730808
202704_at,-3.4535208615099937,0.0008767954743206,0.017244160242089
202709_at,4.5153440455529426,2.0498633617525603e-05,0.0008817973994195
202712_s_at,-5.501965438691194,6.47758951525423e-07,4.939478870941169e-05
202719_s_at,-3.372751445625493,0.001136596649798,0.020725681790058
202723_s_at,5.032816337114572,2.713358895197449e-06,0.0001617427839791
202724_s_at,5.29024876095008,1.0502137704929006e-06,7.313097952466658e-05
202732_at,3.96189718167522,0.0001601846282315,0.0047783053157745
202746_at,3.542593132282113,0.0006497284364288,0.0138279835233458
202759_s_at,3.782731238097693,0.0002984826429533,0.0077790511496241
202760_s_at,5.345169703924964,7.65341860517309e-07,5.609905486153683e-05
202762_at,3.235079299739395,0.0017659824736448,0.02864001998561
202768_at,7.205000536712081,2.625237846593039e-10,6.223210099535391e-08
202780_at,3.1421273134789103,0.0023773767946013,0.0354233771502244
202782_s_at,5.648857429355183,3.433294112038598e-07,2.8978822991877304e-05
202783_at,3.4214002205077407,0.0009752594398942,0.0185424113474098
202796_at,5.108097990988509,2.1764671445242152e-06,0.0001343440924693
202800_at,4.957968980012412,4.712415256421843e-06,0.0002567402179922
202808_at,3.0835047363752137,0.0027682048112097,0.0396681079152328
202854_at,-3.090171173984598,0.0027130651627333,0.0392311687353579
202862_at,5.527116646820264,4.441798834540741e-07,3.573162578702936e-05
202870_s_at,-3.4479490802535353,0.0010359301697756,0.019398010061437
202883_s_at,4.59124190753474,1.5644033739531708e-05,0.0007085284630446
202884_s_at,3.319685567101933,0.0013345301851116,0.0234706678096628
202886_s_at,4.049639883022589,0.0001138297633505,0.0036339091930373
202890_at,-6.511653871372311,5.3027645749724055e-09,8.624927228037233e-07
202908_at,3.1902823322402747,0.0020054812685433,0.0312723156801618
202909_at,-3.2536117092894057,0.0016592490503859,0.0273469279509993
202911_at,-3.576652534733535,0.0005826759814479,0.0127793000931154
202912_at,6.150327367031469,2.5177175128909703e-08,3.1518145696488483e-06
202920_at,3.422501578685059,0.0009613301207628,0.0183776800211739
202922_at,3.1758473498450477,0.0020909694051179,0.0322401418755692
202926_at,3.2861732949032594,0.0015574412180905,0.0261722946174292
202930_s_at,2.971324150815765,0.003891752701724,0.049810410943433
202931_x_at,7.757513198604987,2.3977427140710103e-11,8.904816816274056e-09
202935_s_at,-5.04831626412511,2.5496600702645217e-06,0.0001539676838636
202936_s_at,-3.805148946240433,0.0002697269170021,0.0072413552910346
202942_at,5.621736869184091,2.415906952079949e-07,2.1533461845278992e-05
202949_s_at,-3.616892087566163,0.0005127376917146,0.0116347596583265
202956_at,-4.417914273690668,2.9816187893315673e-05,0.0012101896444931
202963_at,-5.19879168272136,1.510777895428876e-06,9.959959717112914e-05
202973_x_at,5.277124632551774,1.0109172352062388e-06,7.083732311981327e-05
202975_s_at,4.323531578451454,4.236558745100332e-05,0.0016192665268794
202976_s_at,5.437787396190886,6.494939232534948e-07,4.939478870941169e-05
202982_s_at,5.617270684975414,3.292411817350681e-07,2.810912357318974e-05
202988_s_at,-8.990449700050616,6.98796908561332e-14,9.7320571959201e-11
202990_at,5.433909497888569,6.549832482159919e-07,4.9642828979581455e-05
203002_at,5.2101057291682045,1.3452512513766668e-06,9.028986034465744e-05
203010_at,3.4887735042754886,0.0007803896857225,0.0158229511983226
203038_at,-5.510708078358171,3.878100450071978e-07,3.17704824738801e-05
203061_s_at,3.0277832480620708,0.0033398083294468,0.0450217477344614
203065_s_at,7.368008426421936,1.2620187144716207e-10,3.471797903033472e-08
203066_at,-4.146997988580958,8.026639630686792e-05,0.0027644143877989
203070_at,3.028289277808929,0.0033518490378896,0.0451294574690606
203088_at,4.300799198763077,4.569082452566256e-05,0.0017198118967995
203124_s_at,-5.28585159711613,9.741817412698692e-07,6.847852284137695e-05
203148_s_at,-3.1156552664940036,0.0025457557326717,0.0373204440731089
203150_at,3.0015010424846813,0.0036112049813916,0.0473901534748827
203167_at,3.3242549711420826,0.0013172175820061,0.0232395561202249
203179_at,3.3544123305896596,0.0012073076079728,0.0217481288831519
203186_s_at,3.724479212134968,0.0003537111574397,0.0088858463598988
203192_at,3.39015522574695,0.0010747344903161,0.0199071559831378
203197_s_at,3.3311119591547587,0.0012871070548376,0.0227985743266663
203213_at,-4.746621813183664,8.459404030976434e-06,0.0004230136170326
